question,prompt,code,asserts
"Given an array with repeated elements, the task is to find the maximum distance between two occurrences of an element.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Given an array with repeated elements, the task is to find the maximum distance between two occurrences of an element.

assert max_distance([10, 20, 10, 10, 30, 20, 10]) == 6

[/Question] [/INST] [Code]

def max_distance(arr: list) -> int:
        n = len(arr) 
        max_d = -1
        for i in range(n - 1): 
                for j in range(i + 1, n): 
                        if arr[i] == arr[j]: 
                                temp = abs(j - i) 
                                max_d = max(max_d, temp) 
        return max_d 
 

[/Code]
[/STOP] </s>","def max_distance(arr: list) -> int:
        n = len(arr) 
        max_d = -1
        for i in range(n - 1): 
                for j in range(i + 1, n): 
                        if arr[i] == arr[j]: 
                                temp = abs(j - i) 
                                max_d = max(max_d, temp) 
        return max_d 
","assert max_distance([1, 2, 4, 1, 3, 4, 2, 5, 6, 5]) == 5
assert max_distance([1, 1, 1, 1, 1]) == 4
assert max_distance([8, 8, 7, 8, 7]) == 3
assert max_distance([5, 6, 3, 4, 3, 6, 5]) == 6
assert max_distance([10, 20, 10, 10, 30, 20, 10]) == 6
assert max_distance([99]) == -1
assert max_distance([15, 22, 15, 18, 22, 19, 18, 22, 15]) == 8"
"Valid Parentheses: Given a string s containing just the characters '(', ')', '{', '}', '[' and ']', determine if the input string is valid.

An input string is valid if:

Open brackets must be closed by the same type of brackets.
Open brackets must be closed in the correct order.
Every close bracket has a corresponding open bracket of the same type.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Valid Parentheses: Given a string s containing just the characters '(', ')', '{', '}', '[' and ']', determine if the input string is valid.

An input string is valid if:

Open brackets must be closed by the same type of brackets.
Open brackets must be closed in the correct order.
Every close bracket has a corresponding open bracket of the same type.



[/Question] [/INST] [Code]

def isValid(s: str) -> bool:
    stack = []
    mapping = {"")"": ""("", ""}"": ""{"", ""]"": ""[""}
    for char in s:
        if char in mapping:
            top_element = stack.pop() if stack else '#'
            if mapping[char] != top_element:
                return False
        else:
            stack.append(char)
    return not stack
 

[/Code]
[/STOP] </s>","def isValid(s: str) -> bool:
    stack = []
    mapping = {"")"": ""("", ""}"": ""{"", ""]"": ""[""}
    for char in s:
        if char in mapping:
            top_element = stack.pop() if stack else '#'
            if mapping[char] != top_element:
                return False
        else:
            stack.append(char)
    return not stack
","assert isValid(""(]"")==False
assert isValid(""([)]"") == False
assert isValid(""{[]}"") == True
assert isValid(""((()))"") == True
assert isValid("")"") == False
assert isValid(""(}"") == False
assert isValid(""({})[]"") == True
assert isValid("""") == True
assert isValid(""([]{})"") == True
assert isValid(""[({(())}[()])]"") == True
assert isValid(""(((((({{{{{{{[[[[[[]]]]]]}}}}}}}))))))"") == True
assert isValid(""{[}]"") == False
assert isValid(""([{])"") == False
assert isValid(""(["") == False
assert isValid(""([]"") == False
assert isValid(""[])"") == False
assert isValid(""{"") == False
assert isValid(""{}}"") == False"
"Given an array of elements, sort the array in decreasing order using min heap. ","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Given an array of elements, sort the array in decreasing order using min heap. 

assert heapSort([]) == []  # Empty list should return an empty list
assert heapSort([5, 5, 5, 5]) == [5, 5, 5, 5]

[/Question] [/INST] [Code]

def heapSort(arr: list) -> list:
        def heapify(arr, n, i):
                smallest = i 
                l = 2 * i + 1 
                r = 2 * i + 2

                if l < n and arr[l] < arr[smallest]: 
                        smallest = l 

                if r < n and arr[r] < arr[smallest]: 
                        smallest = r 

                if smallest != i: 
                        (arr[i], 
                        arr[smallest]) = (arr[smallest],
                                                        arr[i])

                        heapify(arr, n, smallest)
         
        n = len(arr)
        for i in range(int(n / 2) - 1, -1, -1):
                heapify(arr, n, i) 

        for i in range(n-1, -1, -1):
                
                arr[0], arr[i] = arr[i], arr[0]

                heapify(arr, i, 0)

        return arr
 

[/Code]
[/STOP] </s>","def heapSort(arr: list) -> list:
        def heapify(arr, n, i):
                smallest = i 
                l = 2 * i + 1 
                r = 2 * i + 2

                if l < n and arr[l] < arr[smallest]: 
                        smallest = l 

                if r < n and arr[r] < arr[smallest]: 
                        smallest = r 

                if smallest != i: 
                        (arr[i], 
                        arr[smallest]) = (arr[smallest],
                                                        arr[i])

                        heapify(arr, n, smallest)
         
        n = len(arr)
        for i in range(int(n / 2) - 1, -1, -1):
                heapify(arr, n, i) 

        for i in range(n-1, -1, -1):
                
                arr[0], arr[i] = arr[i], arr[0]

                heapify(arr, i, 0)

        return arr
","assert heapSort([4,6,3,2,9]) == [9,6,4,3,2]
assert heapSort([8, 1, 7, 2, 6, 3, 5, 4]) == [8, 7, 6, 5, 4, 3, 2, 1]
assert heapSort([0]) == [0]
assert heapSort([2, 1, 3, 5, 4, 7, 6]) == [7, 6, 5, 4, 3, 2, 1]
assert heapSort([-1, -5, -3, -4, -2]) == [-1, -2, -3, -4, -5]
assert heapSort([10, -2, 4, 5, 3, 7]) == [10, 7, 5, 4, 3, -2]
assert heapSort([1.5, 2.5, 0.5, 3.5, 1.0, 2.0]) == [3.5, 2.5, 2.0, 1.5, 1.0, 0.5]
assert heapSort([99]) == [99]
assert heapSort([5, 5, 5, 5]) == [5, 5, 5, 5]
assert heapSort([9, 7, 7, 9, 5, 5]) == [9, 9, 7, 7, 5, 5]
assert heapSort([]) == []  # Empty list should return an empty list
assert heapSort([1, 1000, 100, 10, 10000]) == [10000, 1000, 100, 10, 1]"
"You are given an array of people, people, which are the attributes of some people in a queue (not necessarily in order). Each people[i] = [hi, ki] represents the ith person of height hi with exactly ki other people in front who have a height greater than or equal to hi.

Reconstruct and return the queue that is represented by the input array people. The returned queue should be formatted as an array queue, where queue[j] = [hj, kj] is the attributes of the jth person in the queue (queue[0] is the person at the front of the queue).
","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
You are given an array of people, people, which are the attributes of some people in a queue (not necessarily in order). Each people[i] = [hi, ki] represents the ith person of height hi with exactly ki other people in front who have a height greater than or equal to hi.

Reconstruct and return the queue that is represented by the input array people. The returned queue should be formatted as an array queue, where queue[j] = [hj, kj] is the attributes of the jth person in the queue (queue[0] is the person at the front of the queue).


assert reconstructQueue([[12,0], [6,3], [4,4], [9,2], [7,1]]) == [[12, 0], [7, 1], [9, 2], [6, 3], [4, 4]]
assert reconstructQueue([[8,1],[5,0],[6,1],[5,2],[4,4],[7,1]]) == [[5, 0], [8, 1], [5, 2], [6, 1], [4, 4], [7, 1]]
assert reconstructQueue([[3,0], [3,2], [3,1]]) == [[3, 0], [3, 1], [3, 2]]
assert reconstructQueue([[2,0], [1,1]]) == [[2, 0], [1, 1]]

[/Question] [/INST] [Code]


def reconstructQueue(people: list) -> list:
    output=[] 
    people.sort(key=lambda x: (-x[0], x[1]))                
    for a in people:
        output.insert(a[1], a)
    
    return output
 

[/Code]
[/STOP] </s>","
def reconstructQueue(people: list) -> list:
    output=[] 
    people.sort(key=lambda x: (-x[0], x[1]))                
    for a in people:
        output.insert(a[1], a)
    
    return output
","assert reconstructQueue([[8,1],[5,0],[6,1],[5,2],[4,4],[7,1]]) == [[5, 0], [8, 1], [5, 2], [6, 1], [4, 4], [7, 1]]
assert reconstructQueue([[12,0], [6,3], [4,4], [9,2], [7,1]]) == [[12, 0], [7, 1], [9, 2], [6, 3], [4, 4]]
assert reconstructQueue([[2,0], [1,1]]) == [[2, 0], [1, 1]]
assert reconstructQueue([[3,0], [3,2], [3,1]]) == [[3, 0], [3, 1], [3, 2]]"
"We are given an array of n distinct numbers. The task is to sort all even-placed numbers in increasing and odd-placed numbers in decreasing order. The modified array should contain all sorted even-placed numbers followed by reverse sorted odd-placed numbers. 
Note that the first element is considered as even placed because of its index 0. ","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
We are given an array of n distinct numbers. The task is to sort all even-placed numbers in increasing and odd-placed numbers in decreasing order. The modified array should contain all sorted even-placed numbers followed by reverse sorted odd-placed numbers. 
Note that the first element is considered as even placed because of its index 0. 

assert bitonicGenerator([]) == []
assert bitonicGenerator([7, 4, 1, 9]) == [1, 7, 9, 4]
assert bitonicGenerator([0, 1, 2, 3, 4, 5, 6, 7]) == [0, 2, 4, 6, 7, 5, 3, 1]
assert bitonicGenerator([1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) == [1, 3, 5, 7, 9, 11, 10, 8, 6, 4, 2]

[/Question] [/INST] [Code]

def bitonicGenerator(arr: list) -> list:
        n = len(arr) 
        evenArr = [] 
        oddArr = [] 
        for i in range(n): 
                if ((i % 2) == 0): 
                        evenArr.append(arr[i]) 
                else: 
                        oddArr.append(arr[i]) 
        evenArr = sorted(evenArr) 
        oddArr = sorted(oddArr) 
        oddArr = oddArr[::-1] 

        i = 0
        for j in range(len(evenArr)): 
                arr[i] = evenArr[j] 
                i += 1
        for j in range(len(oddArr)): 
                arr[i] = oddArr[j] 
                i += 1
        return arr
 

[/Code]
[/STOP] </s>","def bitonicGenerator(arr: list) -> list:
        n = len(arr) 
        evenArr = [] 
        oddArr = [] 
        for i in range(n): 
                if ((i % 2) == 0): 
                        evenArr.append(arr[i]) 
                else: 
                        oddArr.append(arr[i]) 
        evenArr = sorted(evenArr) 
        oddArr = sorted(oddArr) 
        oddArr = oddArr[::-1] 

        i = 0
        for j in range(len(evenArr)): 
                arr[i] = evenArr[j] 
                i += 1
        for j in range(len(oddArr)): 
                arr[i] = oddArr[j] 
                i += 1
        return arr
","assert bitonicGenerator([0, 1, 2, 3, 4, 5, 6, 7]) == [0, 2, 4, 6, 7, 5, 3, 1]
assert bitonicGenerator([4, 1, 3, 2, 8, 6, 7, 5]) == [3, 4, 7, 8, 6, 5, 2, 1]
assert bitonicGenerator([1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) == [1, 3, 5, 7, 9, 11, 10, 8, 6, 4, 2]
assert bitonicGenerator([6, 3, 1, 4, 5, 2]) == [1, 5, 6, 4, 3, 2]
assert bitonicGenerator([7, 4, 1, 9]) == [1, 7, 9, 4]
assert bitonicGenerator([1]) == [1]
assert bitonicGenerator([]) == []"
"Given an array arr[] of size N, the task is to return the K largest elements in an array. The Elements in output array must be in descending order","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Given an array arr[] of size N, the task is to return the K largest elements in an array. The Elements in output array must be in descending order

assert kLargest([1, 23, 12, 9, 30, 2, 50], 3) == [50, 30, 23]
assert kLargest([4, 5, 1, 2, 9, 7, 6, 10], 4) == [10, 9, 7, 6]
assert kLargest([-1, -2, -3, -4, -5], 3) == [-1, -2, -3]

[/Question] [/INST] [Code]

def kLargest(arr: list, k: int) -> list:
        arr.sort(reverse=True)
        return arr[0:k]
 

[/Code]
[/STOP] </s>","def kLargest(arr: list, k: int) -> list:
        arr.sort(reverse=True)
        return arr[0:k]
","assert kLargest([1, 23, 12, 9, 30, 2, 50], 3) == [50, 30, 23]
assert kLargest([4, 5, 1, 2, 9, 7, 6, 10], 4) == [10, 9, 7, 6]
assert kLargest([45, 67, 33, 21], 1) == [67]
assert kLargest([101, 755, 312], 2) == [755, 312]
assert kLargest([6, 8, 0, 1, 3, 5, 2, 4, 7], 5) == [8, 7, 6, 5, 4]
assert kLargest([-1, -2, -3, -4, -5], 3) == [-1, -2, -3]
assert kLargest([100], 1) == [100]
assert kLargest([9, 7, 7, 9, 5], 3) == [9, 9, 7]
assert kLargest([9, 7, 7, 9, 5], 5) == [9, 9, 7, 7, 5]
assert kLargest([5, 5, 5, 5, 5], 2) == [5, 5]
assert kLargest([], 0) == []
assert kLargest([15, 22, 13, 27, 12, 10, 20], 7) == [27, 22, 20, 15, 13, 12, 10]"
"Find and Replace Pattern: Given a list of strings words and a string pattern, return a list of words[i] that match pattern. You may return the answer in any order.

A word matches the pattern if there exists a permutation of letters p so that after replacing every letter x in the pattern with p(x), we get the desired word.

Recall that a permutation of letters is a bijection from letters to letters: every letter maps to another letter, and no two letters map to the same letter.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Find and Replace Pattern: Given a list of strings words and a string pattern, return a list of words[i] that match pattern. You may return the answer in any order.

A word matches the pattern if there exists a permutation of letters p so that after replacing every letter x in the pattern with p(x), we get the desired word.

Recall that a permutation of letters is a bijection from letters to letters: every letter maps to another letter, and no two letters map to the same letter.

assert findAndReplacePattern([""xx"", ""xy"", ""yy""], ""xx"") == [""xx"", ""yy""]
assert findAndReplacePattern([""a"",""b"",""c""], ""a"")==[""a"",""b"",""c""]

[/Question] [/INST] [Code]

def findAndReplacePattern(words: list, pattern: str) -> list:
        def match(word):
            m1, m2 = {}, {}
            for w, p in zip(word, pattern):
                if w not in m1: m1[w] = p
                if p not in m2: m2[p] = w
                if (m1[w], m2[p]) != (p, w):
                    return False
            return True

        return list(filter(match, words))
 

[/Code]
[/STOP] </s>","def findAndReplacePattern(words: list, pattern: str) -> list:
        def match(word):
            m1, m2 = {}, {}
            for w, p in zip(word, pattern):
                if w not in m1: m1[w] = p
                if p not in m2: m2[p] = w
                if (m1[w], m2[p]) != (p, w):
                    return False
            return True

        return list(filter(match, words))
","assert findAndReplacePattern([""a"",""b"",""c""], ""a"")==[""a"",""b"",""c""]
assert findAndReplacePattern([""xx"", ""xy"", ""yy""], ""xx"") == [""xx"", ""yy""]
assert findAndReplacePattern([""abc"", ""def"", ""ghi"", ""jkl""], ""xyz"") == [""abc"", ""def"", ""ghi"", ""jkl""]
assert findAndReplacePattern([""aaa"", ""bbb"", ""ccc""], ""xyz"") == []"
"Minimum Remove to Make Valid Parentheses: Given a string s of '(' , ')' and lowercase English characters.

Your task is to remove the minimum number of parentheses ( '(' or ')', in any positions ) so that the resulting parentheses string is valid and return any valid string.

Formally, a parentheses string is valid if and only if:

It is the empty string, contains only lowercase characters, or
It can be written as AB (A concatenated with B), where A and B are valid strings, or
It can be written as (A), where A is a valid string.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Minimum Remove to Make Valid Parentheses: Given a string s of '(' , ')' and lowercase English characters.

Your task is to remove the minimum number of parentheses ( '(' or ')', in any positions ) so that the resulting parentheses string is valid and return any valid string.

Formally, a parentheses string is valid if and only if:

It is the empty string, contains only lowercase characters, or
It can be written as AB (A concatenated with B), where A and B are valid strings, or
It can be written as (A), where A is a valid string.

assert minRemoveToMakeValid(""()"") == ""()""

[/Question] [/INST] [Code]

def minRemoveToMakeValid(s: str) -> str:
    indexes_to_remove = set()
    stack = []
    for i, c in enumerate(s):
        if c not in ""()"":
            continue
        if c == ""("":
            stack.append(i)
        elif not stack:
            indexes_to_remove.add(i)
        else:
            stack.pop()
    indexes_to_remove = indexes_to_remove.union(set(stack))
    string_builder = []
    for i, c in enumerate(s):
        if i not in indexes_to_remove:
            string_builder.append(c)
    return """".join(string_builder) 

[/Code]
[/STOP] </s>","def minRemoveToMakeValid(s: str) -> str:
    indexes_to_remove = set()
    stack = []
    for i, c in enumerate(s):
        if c not in ""()"":
            continue
        if c == ""("":
            stack.append(i)
        elif not stack:
            indexes_to_remove.add(i)
        else:
            stack.pop()
    indexes_to_remove = indexes_to_remove.union(set(stack))
    string_builder = []
    for i, c in enumerate(s):
        if i not in indexes_to_remove:
            string_builder.append(c)
    return """".join(string_builder)","assert minRemoveToMakeValid(""a)b(c)d"")==""ab(c)d""
assert minRemoveToMakeValid(""(a(b(c)d)"") == ""a(b(c)d)""
assert minRemoveToMakeValid("")("") == """"
assert minRemoveToMakeValid(""(((xyz))"") == ""((xyz))""
assert minRemoveToMakeValid(""()"") == ""()""
assert minRemoveToMakeValid("""") == """"
assert minRemoveToMakeValid(""p(rq)()(st)"") == ""p(rq)()(st)"""
"Consecutive Numbers Sum: Given an integer n, return the number of ways you can write n as the sum of consecutive positive integers.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Consecutive Numbers Sum: Given an integer n, return the number of ways you can write n as the sum of consecutive positive integers.



[/Question] [/INST] [Code]

import math
def consecutiveNumbersSum(N: int) -> int:
    count = 0
    upper_limit = math.ceil((2 * N + 0.25)**0.5 - 0.5) + 1
    for k in range(1, upper_limit):
        if (N - k * (k + 1) // 2) % k == 0:
            count += 1
    return count 

[/Code]
[/STOP] </s>","import math
def consecutiveNumbersSum(N: int) -> int:
    count = 0
    upper_limit = math.ceil((2 * N + 0.25)**0.5 - 0.5) + 1
    for k in range(1, upper_limit):
        if (N - k * (k + 1) // 2) % k == 0:
            count += 1
    return count","assert consecutiveNumbersSum(9)==3
assert consecutiveNumbersSum(1) == 1
assert consecutiveNumbersSum(10) == 2
assert consecutiveNumbersSum(28) == 2
assert consecutiveNumbersSum(100) == 3
assert consecutiveNumbersSum(9876) == 4"
"Trapping Rain Water: Given n non-negative integers representing an elevation map where the width of each bar is 1, compute how much water it can trap after raining.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples / Explanations along with the question. The question will be given under the heading ""Question:"" and the examples or explanations will be given under ""Example / Explanation:"". Your job is to generate the code and complete the content under the heading title ""Code:"". 
<</SYS>>


[Question]
        
Trapping Rain Water: Given n non-negative integers representing an elevation map where the width of each bar is 1, compute how much water it can trap after raining.



[/Question] [/INST] [Code]

def trap(bars: list) -> int:
    if not bars or len(bars) < 3:
        return 0
    volume = 0
    left, right = 0, len(bars) - 1
    l_max, r_max = bars[left], bars[right]
    while left < right:
        l_max, r_max = max(bars[left], l_max), max(bars[right], r_max)
        if l_max <= r_max:
            volume += l_max - bars[left]
            left += 1
        else:
            volume += r_max - bars[right]
            right -= 1
    return volume
 

[/Code]
[/STOP] </s>","def trap(bars: list) -> int:
    if not bars or len(bars) < 3:
        return 0
    volume = 0
    left, right = 0, len(bars) - 1
    l_max, r_max = bars[left], bars[right]
    while left < right:
        l_max, r_max = max(bars[left], l_max), max(bars[right], r_max)
        if l_max <= r_max:
            volume += l_max - bars[left]
            left += 1
        else:
            volume += r_max - bars[right]
            right -= 1
    return volume
","assert trap([4,2,0,3,2,5])==9
assert trap([3, 0, 1, 3, 0, 5]) == 8
assert trap([1, 2, 3, 4, 5, 6]) == 0
assert trap([6, 5, 4, 3, 2, 1]) == 0
assert trap([1, 0, 1, 0, 1, 0, 1]) == 3
assert trap([2, 0, 2]) == 2
assert trap([5, 4, 1, 2]) == 1
assert trap([0, 7, 1, 4, 6]) == 7
assert trap([0, 0, 0, 0, 0]) == 0
assert trap([2, 1, 0, 1, 2, 1, 2, 1]) == 5
assert trap([1, 3, 2, 4, 1, 3, 1, 4, 5, 2, 2, 1, 4, 2, 2]) == 15"
